BusinessEntityID,NationalIDNumber,LoginID,OrganizationNode,OrganizationLevel,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate,extraction_date
22205,999442004,adventure-works\samantha22205,,,Production Technician - WC20,1987-11-22,M,F,2009-02-04,false,7,23,true,235FD4F7-3E45-4272-8215-3BB64D83D060,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22206,999442005,adventure-works\hung-fu22206,,,Production Technician - WC20,1971-10-23,S,M,2010-01-06,false,0,20,true,14BBDB72-9591-4A97-AD2B-DDFF3CC29FB8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22207,999442006,adventure-works\prasanna22207,,,Production Technician - WC20,1953-04-30,M,M,2010-01-22,false,5,22,true,D62DCAB2-AAD4-4683-B95B-6906CD6D1421,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22208,999442007,adventure-works\min22208,,,Production Technician - WC20,1974-09-10,M,M,2010-01-24,false,1,20,true,9297A86D-1F77-4159-BA59-3BF98870CB85,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22209,999442008,adventure-works\olinda22209,,,Production Technician - WC20,1970-04-04,S,F,2010-03-04,false,3,21,true,1B7A61AD-0EBF-4CA6-A684-2C368E65C792,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22210,999442009,adventure-works\krishna22210,,,Production Technician - WC20,1971-09-05,S,M,2010-02-13,false,2,21,true,537E4EED-45BC-4C5B-9FFC-07B6B8330A52,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22211,999442010,adventure-works\paul22211,,,Production Technician - WC20,1990-11-04,M,M,2009-01-17,false,6,23,true,B0063A75-FA56-4C14-BA35-89422EF2FD93,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22212,999442011,adventure-works\cynthia22212,,,Production Supervisor - WC30,1981-08-18,S,F,2009-01-27,false,69,54,true,5D747950-4E00-4293-9BFC-89550262C44E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22213,999442012,adventure-works\jianshuo22213,,,Production Technician - WC30,1989-06-25,S,M,2008-12-07,false,36,38,true,A80C2BAB-3305-435B-80B8-66263D4C2566,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22214,999442013,adventure-works\sandra22214,,,Production Technician - WC30,1975-11-05,M,F,2008-12-26,false,37,38,true,1C1A263C-6641-4A27-B5C5-DAD543C2AE14,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22215,999442014,adventure-works\jason22215,,,Production Technician - WC30,1988-12-07,S,M,2009-01-14,false,38,39,true,6B9541CD-222C-4B04-977A-4E0BFB21DD09,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22216,999442015,adventure-works\andy22216,,,Production Technician - WC30,1983-10-20,M,M,2009-01-31,false,39,39,true,CCEFC74D-CCF8-4F9D-8122-8D27C038F15E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22217,999442016,adventure-works\michael22217,,,Production Technician - WC30,1982-09-18,M,M,2009-02-26,false,35,37,true,806D1287-69C1-4A9D-9BAF-2F59B3D722B2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22218,999442017,adventure-works\rostislav22218,,,Production Technician - WC30,1977-09-13,M,M,2009-02-19,false,40,40,true,CD238B90-50A9-4F6F-81AE-3210F4AFB994,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22219,999442018,adventure-works\yuhong22219,,,Production Supervisor - WC20,1977-04-06,M,M,2009-02-01,false,41,40,true,EA098048-6EE2-4532-9533-8E37EA7F116B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22220,999442019,adventure-works\hanying22220,,,Production Technician - WC20,1974-10-16,S,M,2008-12-16,false,15,27,true,0BFA9309-8213-4E36-877A-8BE62432BD3A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22221,999442020,adventure-works\raymond22221,,,Production Technician - WC20,1967-03-02,M,M,2008-12-23,false,10,25,true,588797F6-E7D9-450E-8638-748BB1C9C3EC,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22222,999442021,adventure-works\fadi22222,,,Production Technician - WC20,1989-02-15,S,M,2009-01-04,false,16,28,true,F9A8AEBE-7B59-44A5-872B-596877701328,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22223,999442022,adventure-works\lane22223,,,Production Technician - WC20,1974-09-23,M,M,2009-01-11,false,11,25,true,261342CF-F001-470A-816A-1F6F24850172,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22224,999442023,adventure-works\linda22224,,,Production Technician - WC20,1977-10-05,S,F,2009-02-03,false,12,26,true,80DE94A7-2F5A-4ED9-8928-A869E06E2678,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22225,999442024,adventure-works\shelley22225,,,Production Technician - WC20,1986-12-08,S,F,2009-03-07,false,14,27,true,731D7F39-99BA-415E-A310-00F18D1F71E2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22226,999442025,adventure-works\terrence22226,,,Production Technician - WC20,1984-12-08,S,M,2009-02-16,false,13,26,true,43268C6B-8125-49AB-82B4-089E03561244,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22227,999442026,adventure-works\jeff22227,,,Production Supervisor - WC45,1977-01-15,M,M,2009-01-21,false,74,57,true,4BB4367D-D452-405A-8AA0-9A7FAA49B24D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22228,999442027,adventure-works\kirk22228,,,Production Technician - WC45,1985-02-06,S,M,2008-12-15,false,74,57,true,023816B2-8AF9-4C61-A0DE-E41666FE4E50,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22229,999442028,adventure-works\laura22229,,,Production Technician - WC45,1980-12-25,S,F,2009-01-03,false,75,57,true,5F77BA17-A8AB-4D6F-B67B-D3DC183AAD41,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22230,999442029,adventure-works\alex22230,,,Production Technician - WC45,1990-04-13,M,M,2009-02-08,false,77,58,true,B7D740F6-3B5C-45A5-AAD3-3A74A36529EE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22231,999442030,adventure-works\andrew22231,,,Production Technician - WC45,1988-09-24,S,M,2009-03-06,false,73,56,true,9D7DA0A6-626D-487D-9EBE-92A8CBFDD9AE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22232,999442031,adventure-works\chris22232,,,Production Technician - WC45,1988-12-16,M,M,2009-01-22,false,76,58,true,EE66FBA1-E583-4310-ACE2-32EF7F77E9B8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22233,999442032,adventure-works\jack22233,,,Production Supervisor - WC30,1983-06-22,S,M,2009-02-21,false,68,54,true,9D9D8A6D-67A2-4DC1-8D35-DDFFA770836E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22234,999442033,adventure-works\david22234,,,Production Technician - WC30,1979-11-02,S,M,2008-12-02,false,25,32,true,61B222B9-8D77-454F-8B10-4F963C021BAA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22235,999442034,adventure-works\garrett22235,,,Production Technician - WC30,1984-08-25,S,M,2008-12-07,false,34,37,true,E7746BD8-62B9-43F9-AC1B-A58FB3E5432E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22236,999442035,adventure-works\susan22236,,,Production Technician - WC30,1983-04-02,S,F,2008-12-14,false,31,35,true,0AED434D-9832-45BC-8DC8-C0D95712F279,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22237,999442036,adventure-works\george22237,,,Production Technician - WC30,1977-04-16,M,M,2008-12-21,false,26,33,true,B92372FE-50A1-4D43-9C0F-4D88C648A8CD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22238,999442037,adventure-works\david22238,,,Production Technician - WC30,1981-08-03,S,M,2009-01-02,false,32,36,true,A550456C-5244-4701-B839-CF1BF955AC32,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22239,999442038,adventure-works\marc22239,,,Production Technician - WC30,1986-10-24,M,M,2009-01-16,false,22,31,true,3E3E1C8D-44DC-4908-A529-813F9647FF62,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22240,999442039,adventure-works\eugene22240,,,Production Technician - WC30,1987-07-15,S,M,2009-01-21,false,33,36,true,3E6EA803-0A10-4E3F-9D44-78A7E1F9E3CB,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22241,999442040,adventure-works\benjamin22241,,,Production Technician - WC30,1986-01-05,S,M,2009-01-27,false,28,34,true,46554FA7-6E51-43F0-88C8-F605FED25C19,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22242,999442041,adventure-works\reed22242,,,Production Technician - WC30,1989-01-08,M,M,2009-02-02,false,23,31,true,D949B3BC-868D-4E41-80B7-BFAE0AA3F9F9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22243,999442042,adventure-works\david22243,,,Production Technician - WC30,1985-09-23,M,M,2009-02-14,false,29,34,true,B62F7F1D-DA54-448D-8DAF-0E68494E028B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22244,999442043,adventure-works\russell22244,,,Production Technician - WC30,1982-02-11,M,M,2009-02-21,false,24,32,true,35AFD8F5-632B-4AAF-85A5-C77678058C78,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22245,999442044,adventure-works\john22245,,,Production Technician - WC30,1982-03-24,S,M,2009-03-03,false,27,33,true,9C444BFB-D38B-4ECD-94E1-748785D7EF59,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22246,999442045,adventure-works\jan22246,,,Production Technician - WC30,1974-11-15,S,M,2009-03-05,false,30,35,true,7C55CAFD-F8C3-421F-B4AA-9034E727E207,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22247,999442046,adventure-works\katie22247,,,Production Supervisor - WC20,1984-11-18,S,F,2009-02-20,false,42,41,true,4EF88A1F-5249-49EA-AD79-4FB7F34B63B4,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22248,999442047,adventure-works\michael22248,,,Production Technician - WC20,1984-11-17,S,M,2008-12-09,false,20,30,true,78B492A2-F694-4BD3-9FFF-82D49C7AEF7B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22249,999442048,adventure-works\nitin22249,,,Production Technician - WC20,1986-12-01,S,M,2008-12-28,false,21,30,true,41A05D3C-46C9-4E01-BBAF-D7A3B9BD05C0,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22250,999442049,adventure-works\barbara22250,,,Production Technician - WC20,1979-07-02,M,F,2009-01-22,false,17,28,true,4BA8F244-29E9-4988-AA83-418C9D1E1434,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22251,999442050,adventure-works\john22251,,,Production Technician - WC20,1986-04-05,M,M,2009-02-09,false,18,29,true,42CD4325-C098-4DFB-8329-216503EF4406,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22252,999442051,adventure-works\stefen22252,,,Production Technician - WC20,1975-12-21,S,M,2009-02-28,false,19,29,true,BA3E8173-FCF9-46A1-97C0-B95BBC0D4DCE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22253,999442052,adventure-works\shane22253,,,Production Supervisor - WC45,1990-05-24,S,M,2009-02-08,false,75,57,true,BE9601A9-AE29-4981-BA04-5785657B5D7E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22254,999442053,adventure-works\yvonne22254,,,Production Technician - WC45,1989-04-15,M,F,2008-12-09,false,79,59,true,72A20488-CB60-4F52-A5A4-0B21A55766D9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22255,999442054,adventure-works\douglas22255,,,Production Technician - WC45,1985-11-24,M,M,2008-12-27,false,80,60,true,899CA04D-440E-4C07-98E2-A187BA124EF6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22256,999442055,adventure-works\janeth22256,,,Production Technician - WC45,1972-07-24,S,F,2009-01-15,false,81,60,true,7C05CB8F-D78A-4FB8-9A90-3B644FBC7758,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22257,999442056,adventure-works\robert22257,,,Production Technician - WC45,1985-02-28,S,M,2009-02-02,false,82,61,true,D768A633-58CC-456D-A054-22F29BB84E14,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22258,999442057,adventure-works\lionel22258,,,Production Technician - WC45,1988-03-14,S,M,2009-02-26,false,78,59,true,73673E21-5F85-4781-98AF-0C01156CF813,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22259,999442058,adventure-works\brenda22259,,,Production Supervisor - WC40,1983-02-28,M,F,2009-03-05,false,71,55,true,63E4398B-A944-4984-B80B-A1C17A43A3B5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22260,999442059,adventure-works\alejandro22260,,,Production Technician - WC40,1988-12-05,S,M,2008-12-06,false,52,46,true,B83D2235-5F81-40FA-A15C-1CEED15261A9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22261,999442060,adventure-works\fred22261,,,Production Technician - WC40,1989-06-25,S,M,2008-12-12,false,47,43,true,5338DCE6-03F1-40FD-9F9D-B7BF6D97CE3D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22262,999442061,adventure-works\kevin22262,,,Production Technician - WC40,1985-12-25,S,M,2008-12-17,false,58,49,true,68E297FD-FC5E-4FF2-8F85-D931A3F14C5E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22263,999442062,adventure-works\shammi22263,,,Production Technician - WC40,1980-10-04,M,M,2008-12-24,false,53,46,true,41ADA4CF-EF69-4A00-9AAA-E38790E00746,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22264,999442063,adventure-works\rajesh22264,,,Production Technician - WC40,1977-10-04,M,M,2008-12-31,false,48,44,true,AB0C7853-0400-4596-BA9A-42FD412DCA83,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22265,999442064,adventure-works\lorraine22265,,,Production Technician - WC40,1988-11-26,M,F,2009-01-04,false,49,44,true,4F1E2F3A-352A-4815-A4BD-8A417AE145B9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22266,999442065,adventure-works\paula22266,,,Production Technician - WC40,1987-02-10,M,F,2009-01-12,false,54,47,true,89C6EAB8-EFC7-4C9B-BD3F-134B376D3CA9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22267,999442066,adventure-works\frank22267,,,Production Technician - WC40,1987-09-06,M,M,2009-01-17,false,56,48,true,7D2BA45E-2A32-49D5-BAEB-FC84A3270DCF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22268,999442067,adventure-works\brian22268,,,Production Technician - WC40,1977-02-10,S,M,2009-01-29,false,55,47,true,B8453A7E-5015-41D2-9630-7C92E14FFE51,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22269,999442068,adventure-works\tawana22269,,,Production Technician - WC40,1989-11-10,S,M,2009-02-05,false,50,45,true,01C2AD24-3AF3-4D88-9D9E-F84A4627B11C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22270,999442069,adventure-works\ken22270,,,Production Technician - WC40,1981-05-28,M,M,2009-02-24,false,51,45,true,050DF2D9-62F3-452A-91A9-7C25F6753F22,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22271,999442070,adventure-works\gabe22271,,,Production Technician - WC40,1988-05-10,M,M,2009-03-08,false,57,48,true,9EB08D4D-1206-4EE9-8263-4C0BCFB52888,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22272,999442071,adventure-works\lori22272,,,Production Supervisor - WC45,1980-07-18,S,F,2009-02-26,false,76,58,true,8CAE6A2C-1E6F-41D7-987C-9ED714F140F7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22273,999442072,adventure-works\stuart22273,,,Production Technician - WC45,1962-09-13,S,M,2008-12-02,false,84,62,true,AAC6C963-20F1-4A6C-8800-822C32F0FA99,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22274,999442073,adventure-works\greg22274,,,Production Technician - WC45,1970-10-18,S,M,2008-12-02,false,85,62,true,718467F4-762B-49AC-8ECC-B25286BB506F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22275,999442074,adventure-works\scott22275,,,Production Technician - WC45,1987-02-10,M,M,2009-01-08,false,86,63,true,37185425-EF0B-4691-82C6-5DD87AEEED43,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22276,999442075,adventure-works\kathie22276,,,Production Technician - WC45,1990-11-01,M,F,2009-01-27,false,87,63,true,1AFEC43D-99AC-4CEF-85E6-9410A2AAA339,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22277,999442076,adventure-works\belinda22277,,,Production Technician - WC45,1969-09-17,S,F,2009-02-20,false,83,61,true,9BB8C388-2850-4D61-903E-D7AD0ED3FBB9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22278,999442077,adventure-works\hazem22278,,,Quality Assurance Manager,1977-10-26,S,M,2009-02-28,true,80,60,true,5393A4EC-FB38-45EB-A655-1F9652110F4A,2014-12-26T09:17:08.637Z,2025-04-24T15:09:33.120Z
22279,999442078,adventure-works\peng22279,,,Quality Assurance Supervisor,1976-03-18,M,M,2008-12-09,true,81,60,true,43C219E6-9A03-4F83-8ED3-2C9E0CD39108,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22280,999442079,adventure-works\sootha22280,,,Quality Assurance Technician,1966-12-05,M,M,2010-02-23,false,85,62,true,9C49DD53-3BEF-4442-9D55-F4C03FF3F4E9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22281,999442080,adventure-works\andreas22281,,,Quality Assurance Technician,1989-03-28,M,M,2009-02-02,false,84,62,true,E43A51A2-A590-4BC7-8057-A6124550213C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22282,999442081,adventure-works\mark22282,,,Quality Assurance Technician,1986-04-30,S,M,2009-01-15,false,83,61,true,141FD47B-D407-40F8-B641-51D602CDF523,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22283,999442082,adventure-works\sean22283,,,Quality Assurance Technician,1976-03-06,S,M,2008-12-28,false,82,61,true,776FA596-EB74-43CB-88D7-A3C7232DE791,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22284,999442083,adventure-works\zainal22284,,,Document Control Manager,1976-01-30,M,M,2009-01-04,false,77,58,true,463248AC-8ECE-4E7F-B879-D57BD6C06ED8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22285,999442084,adventure-works\tengiz22285,,,Control Specialist,1990-04-28,S,M,2008-12-16,false,76,58,true,3A9FCD08-B62A-4F48-9E36-67CB25CA6962,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22286,999442085,adventure-works\sean22286,,,Document Control Assistant,1987-03-12,S,M,2009-01-22,false,78,59,true,83170E2E-CFE7-4876-BE83-1F2E7F8905E2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22287,999442086,adventure-works\karen22287,,,Document Control Assistant,1975-12-25,M,F,2009-02-09,false,79,59,true,09ED7A36-6733-401D-99B0-957568B79588,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22288,999442087,adventure-works\chris22288,,,Control Specialist,1987-05-26,M,M,2009-03-06,false,75,57,true,E80B1CFE-782C-4BC7-9781-109E3E207F7F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22289,999442088,adventure-works\ascott22289,,,Master Scheduler,1968-09-17,S,M,2008-12-12,false,44,42,true,280F0704-2FC5-4225-B5DB-684D6A9A5B88,2014-12-26T09:17:08.637Z,2025-04-24T15:09:33.120Z
22290,999442089,adventure-works\sairaj22290,,,Scheduling Assistant,1987-12-22,M,M,2009-01-26,false,46,43,true,F769C454-A37F-4CF2-84AF-A791106AC4CD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22291,999442090,adventure-works\william22291,,,Scheduling Assistant,1981-11-06,M,M,2009-01-07,false,45,42,true,AE6F2804-25ED-4F5B-A47F-DAE0FB4A3F3A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22292,999442091,adventure-works\alan22292,,,Scheduling Assistant,1984-03-29,M,M,2009-02-13,false,47,43,true,C6BC9F64-BA03-4141-B397-45C16FAE07C7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22293,999442092,adventure-works\brian22293,,,Scheduling Assistant,1984-08-11,M,M,2009-03-03,false,48,44,true,BC29B3B0-C3CD-4AA9-8E56-70D39544B372,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22294,999442093,adventure-works\gary22294,,,Facilities Manager,1971-02-18,M,M,2009-12-02,true,86,63,true,970033F0-604C-46A2-A0E1-35BC6AFBEAA8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22295,999442094,adventure-works\christian22295,,,Maintenance Supervisor,1976-01-18,M,M,2008-12-14,true,92,66,true,7046D1DE-A3EF-4862-8630-15F002D743A2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22296,999442095,adventure-works\lori22296,,,Janitor,1970-07-31,M,F,2010-02-16,false,90,65,true,9BC67F4C-18BD-466F-A1CF-D8AA3976803E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22297,999442096,adventure-works\stuart22297,,,Janitor,1971-12-17,M,M,2010-03-05,false,88,64,true,A99AE9AE-B214-4E9D-9B22-CE93A333A649,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22298,999442097,adventure-works\jo22298,,,Janitor,1954-04-24,M,F,2010-03-07,false,91,65,true,7595D261-C2E0-4B81-8C1C-E6EBCF034B96,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22299,999442098,adventure-works\pat22299,,,Janitor,1970-12-03,S,M,2010-01-27,false,89,64,true,3D6F12E6-B185-450D-8737-08967D7E7032,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22300,999442099,adventure-works\magnus22300,,,Facilities Administrative Assistant,1971-08-27,M,M,2009-12-21,false,87,63,true,2A35072C-4899-4F3E-94B7-BE3CEF196259,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22301,999442100,adventure-works\laura22301,,,Chief Financial Officer,1976-01-06,M,F,2009-01-31,true,0,20,true,C7F712EE-900C-46F5-AECC-222A3A9743EF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22302,999442101,adventure-works\paula22302,,,Human Resources Manager,1976-02-11,M,F,2008-12-06,true,54,47,true,8A4A0B6F-B3E9-4B9B-8B00-615959E962F6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22303,999442102,adventure-works\grant22303,,,Human Resources Administrative Assistant,1976-04-16,S,M,2009-02-25,false,53,46,true,13851EA8-5770-4E5E-9400-6FBBFB4857D3,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22304,999442103,adventure-works\hao22304,,,Human Resources Administrative Assistant,1977-04-17,S,M,2009-02-06,false,52,46,true,F55F1605-DC03-4C62-ABAA-E86975D5AEAB,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22305,999442104,adventure-works\vidur22305,,,Recruiter,1984-08-01,S,M,2009-01-01,false,50,45,true,C07E9B3B-10ED-498D-879E-7144224DDF35,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22306,999442105,adventure-works\mindy22306,,,Benefits Specialist,1984-11-20,M,F,2008-12-25,false,51,45,true,194EBFD5-BD5B-46A2-9E77-9035AD3015A1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22307,999442106,adventure-works\willis22307,,,Recruiter,1978-07-18,S,M,2008-12-13,false,49,44,true,9C763049-D86C-415C-AFB9-7D94F0E84D4A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22308,999442107,adventure-works\david22308,,,Accounts Manager,1983-07-08,M,M,2009-01-30,true,57,48,true,DA804ACE-80D9-4F60-B5DC-EBBD19C51AB1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22309,999442108,adventure-works\deborah22309,,,Accounts Receivable Specialist,1976-03-06,M,F,2008-12-18,false,60,50,true,2CF7D65A-716B-456D-8C63-E97204CEF9B3,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22310,999442109,adventure-works\candy22310,,,Accounts Receivable Specialist,1976-02-23,S,F,2009-01-06,false,61,50,true,2FB3C9DD-B611-47ED-99F3-4121465AEA2A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22311,999442110,adventure-works\bryan22311,,,Accounts Receivable Specialist,1984-09-20,S,M,2009-01-24,false,62,51,true,10922A2D-D8D9-47BF-813D-21DFD773B844,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22312,999442111,adventure-works\barbara22312,,,Accountant,1976-01-04,M,F,2009-02-18,true,58,49,true,64DAFE90-D817-4A7A-8CC1-5BCA83A7BD3A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22313,999442112,adventure-works\dragan22313,,,Accounts Payable Specialist,1977-02-14,M,M,2009-02-11,false,63,51,true,62C9164F-32E4-483F-9BCB-4A05D1E90408,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22314,999442113,adventure-works\janet22314,,,Accounts Payable Specialist,1979-03-09,M,F,2009-03-01,false,64,52,true,D1750D3F-93AE-4ADC-8F0B-E7937B119A46,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22315,999442114,adventure-works\mike22315,,,Accountant,1979-07-01,S,M,2009-03-08,true,59,49,true,48E92E90-587A-440E-A4B1-7FDBBAEDBCFD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22316,999442115,adventure-works\wendy22316,,,Finance Manager,1984-10-11,S,F,2008-12-25,true,55,47,true,F457D7A7-623C-4FB5-9EA3-DA8C29758D05,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22317,999442116,adventure-works\sheela22317,,,Purchasing Manager,1978-02-10,S,F,2011-02-25,true,49,44,true,F3DC2441-7A22-469C-9243-D477EB9ACD50,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22318,999442117,adventure-works\mikael22318,,,Buyer,1984-08-17,S,M,2009-02-10,false,59,49,true,CF2CA6D3-C700-4A06-B823-9FACFBC50379,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22319,999442118,adventure-works\arvind22319,,,Buyer,1974-08-21,M,M,2009-02-28,false,60,50,true,5E79BCEE-5329-462D-B1AA-E648FDD59933,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22320,999442119,adventure-works\linda22320,,,Buyer,1970-11-30,M,F,2009-12-17,false,56,48,true,4D27B93C-4672-4DE0-AB80-DCAA1F8CE79C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
22321,999442120,adventure-works\fukiko22321,,,Buyer,1970-11-24,M,M,2010-01-04,false,57,48,true,D6CE52C5-0CB5-4454-B8A1-3ED6910A9E61,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
